order,x,y,hole,piece,group,fips,abbr,NAME
14418,898015.8234,-2073572.469,F,1,72.1,72,PR,Puerto Rico
14419,897766.0821,-2073965.695,F,1,72.1,72,PR,Puerto Rico
14420,897747.2024,-2073995.422,F,1,72.1,72,PR,Puerto Rico
14421,897939.6252,-2074464.138,F,1,72.1,72,PR,Puerto Rico
14422,898246.0899,-2075210.645,F,1,72.1,72,PR,Puerto Rico
14423,898454.5093,-2075718.327,F,1,72.1,72,PR,Puerto Rico
14424,900040.0044,-2076843.147,F,1,72.1,72,PR,Puerto Rico
14425,901218.7648,-2077026.454,F,1,72.1,72,PR,Puerto Rico
14426,901793.0775,-2077115.764,F,1,72.1,72,PR,Puerto Rico
14427,903615.516,-2076314.869,F,1,72.1,72,PR,Puerto Rico
14428,903972.3848,-2076667.685,F,1,72.1,72,PR,Puerto Rico
14429,903983.9234,-2076679.092,F,1,72.1,72,PR,Puerto Rico
14430,903640.6209,-2077310.101,F,1,72.1,72,PR,Puerto Rico
14431,903606.7009,-2077372.447,F,1,72.1,72,PR,Puerto Rico
14432,903540.6454,-2077493.861,F,1,72.1,72,PR,Puerto Rico
14433,904090.5039,-2078100.533,F,1,72.1,72,PR,Puerto Rico
14434,903999.2173,-2079557.808,F,1,72.1,72,PR,Puerto Rico
14435,903975.1151,-2079942.57,F,1,72.1,72,PR,Puerto Rico
14436,904070.3981,-2079971.935,F,1,72.1,72,PR,Puerto Rico
14437,904663.9246,-2080154.85,F,1,72.1,72,PR,Puerto Rico
14438,904778.1472,-2080090.202,F,1,72.1,72,PR,Puerto Rico
14439,904814.786,-2080069.466,F,1,72.1,72,PR,Puerto Rico
14440,906118.592,-2079331.538,F,1,72.1,72,PR,Puerto Rico
14441,909525.0084,-2077403.576,F,1,72.1,72,PR,Puerto Rico
14442,909863.9061,-2077447.619,F,1,72.1,72,PR,Puerto Rico
14443,910156.496,-2077485.644,F,1,72.1,72,PR,Puerto Rico
14444,910191.6571,-2077490.213,F,1,72.1,72,PR,Puerto Rico
14445,910254.0063,-2077498.316,F,1,72.1,72,PR,Puerto Rico
14446,910351.8882,-2077511.037,F,1,72.1,72,PR,Puerto Rico
14447,910358.8858,-2077396.574,F,1,72.1,72,PR,Puerto Rico
14448,910360.2316,-2077374.56,F,1,72.1,72,PR,Puerto Rico
14449,910376.2739,-2077112.149,F,1,72.1,72,PR,Puerto Rico
14450,910379.6549,-2077056.845,F,1,72.1,72,PR,Puerto Rico
14451,910403.1721,-2076672.164,F,1,72.1,72,PR,Puerto Rico
14452,910409.8028,-2076563.704,F,1,72.1,72,PR,Puerto Rico
14453,910179.9956,-2076377.504,F,1,72.1,72,PR,Puerto Rico
14454,909343.1749,-2075699.475,F,1,72.1,72,PR,Puerto Rico
14455,909315.3152,-2075676.902,F,1,72.1,72,PR,Puerto Rico
14456,909171.5752,-2075560.438,F,1,72.1,72,PR,Puerto Rico
14457,907819.5002,-2075872.692,F,1,72.1,72,PR,Puerto Rico
14458,907476.9907,-2075660.612,F,1,72.1,72,PR,Puerto Rico
14459,906348.7997,-2074962.042,F,1,72.1,72,PR,Puerto Rico
14460,906112.4505,-2074815.695,F,1,72.1,72,PR,Puerto Rico
14461,905661.1806,-2074432.973,F,1,72.1,72,PR,Puerto Rico
14462,904929.495,-2073812.429,F,1,72.1,72,PR,Puerto Rico
14463,905371.2316,-2073080.019,F,1,72.1,72,PR,Puerto Rico
14464,905380.8291,-2072785.784,F,1,72.1,72,PR,Puerto Rico
14465,905393.5326,-2072396.333,F,1,72.1,72,PR,Puerto Rico
14466,905394.3534,-2072371.17,F,1,72.1,72,PR,Puerto Rico
14467,903965.0593,-2072140.23,F,1,72.1,72,PR,Puerto Rico
14468,903930.6331,-2072134.667,F,1,72.1,72,PR,Puerto Rico
14469,903007.0822,-2072274.279,F,1,72.1,72,PR,Puerto Rico
14470,902867.4706,-2072901.65,F,1,72.1,72,PR,Puerto Rico
14471,902496.2005,-2072860.251,F,1,72.1,72,PR,Puerto Rico
14472,902285.0214,-2072464.979,F,1,72.1,72,PR,Puerto Rico
14473,902261.8523,-2072401.451,F,1,72.1,72,PR,Puerto Rico
14474,902231.6769,-2072318.713,F,1,72.1,72,PR,Puerto Rico
14475,902231.1817,-2072317.356,F,1,72.1,72,PR,Puerto Rico
14476,902215.9141,-2072275.493,F,1,72.1,72,PR,Puerto Rico
14477,902191.8514,-2072209.516,F,1,72.1,72,PR,Puerto Rico
14478,902074.2826,-2071887.154,F,1,72.1,72,PR,Puerto Rico
14479,902066.9216,-2071882.522,F,1,72.1,72,PR,Puerto Rico
14480,901913.4136,-2071785.922,F,1,72.1,72,PR,Puerto Rico
14481,901910.2732,-2071783.946,F,1,72.1,72,PR,Puerto Rico
14482,901445.3905,-2071491.404,F,1,72.1,72,PR,Puerto Rico
14483,901019.9284,-2071223.668,F,1,72.1,72,PR,Puerto Rico
14484,900899.4748,-2070750.222,F,1,72.1,72,PR,Puerto Rico
14485,901080.4855,-2070456.905,F,1,72.1,72,PR,Puerto Rico
14486,901562.0777,-2070579.471,F,1,72.1,72,PR,Puerto Rico
14487,902309.8983,-2070769.791,F,1,72.1,72,PR,Puerto Rico
14488,902342.2556,-2070778.026,F,1,72.1,72,PR,Puerto Rico
14489,902769.9695,-2070886.88,F,1,72.1,72,PR,Puerto Rico
14490,902783.6804,-2070890.369,F,1,72.1,72,PR,Puerto Rico
14491,903052.5432,-2070958.795,F,1,72.1,72,PR,Puerto Rico
14492,903392.4456,-2071045.3,F,1,72.1,72,PR,Puerto Rico
14493,903516.8837,-2071060.087,F,1,72.1,72,PR,Puerto Rico
14494,903632.7001,-2071073.849,F,1,72.1,72,PR,Puerto Rico
14495,904301.8858,-2071153.366,F,1,72.1,72,PR,Puerto Rico
14496,904886.3384,-2071222.815,F,1,72.1,72,PR,Puerto Rico
14497,905653.3176,-2071313.953,F,1,72.1,72,PR,Puerto Rico
14498,906700.4049,-2071685.003,F,1,72.1,72,PR,Puerto Rico
14499,906780.3974,-2071672.555,F,1,72.1,72,PR,Puerto Rico
14500,907513.1464,-2071558.523,F,1,72.1,72,PR,Puerto Rico
14501,907522.4586,-2071557.074,F,1,72.1,72,PR,Puerto Rico
14502,907816.8577,-2071511.259,F,1,72.1,72,PR,Puerto Rico
14503,908072.0091,-2071438.627,F,1,72.1,72,PR,Puerto Rico
14504,908863.5047,-2071213.318,F,1,72.1,72,PR,Puerto Rico
14505,909422.495,-2071364.824,F,1,72.1,72,PR,Puerto Rico
14506,909596.3557,-2071411.946,F,1,72.1,72,PR,Puerto Rico
14507,910119.7893,-2072256.002,F,1,72.1,72,PR,Puerto Rico
14508,910245.6794,-2072323.507,F,1,72.1,72,PR,Puerto Rico
14509,910663.3754,-2072547.486,F,1,72.1,72,PR,Puerto Rico
14510,911323.4443,-2072901.43,F,1,72.1,72,PR,Puerto Rico
14511,912684.3276,-2073497.092,F,1,72.1,72,PR,Puerto Rico
14512,912832.7475,-2073497.092,F,1,72.1,72,PR,Puerto Rico
14513,913213.7103,-2073497.092,F,1,72.1,72,PR,Puerto Rico
14514,914045.2108,-2073497.092,F,1,72.1,72,PR,Puerto Rico
14515,914263.3878,-2073612.973,F,1,72.1,72,PR,Puerto Rico
14516,914548.67,-2073764.496,F,1,72.1,72,PR,Puerto Rico
14517,914606.2834,-2073795.097,F,1,72.1,72,PR,Puerto Rico
14518,915240.4234,-2074131.91,F,1,72.1,72,PR,Puerto Rico
14519,915259.8259,-2074142.216,F,1,72.1,72,PR,Puerto Rico
14520,915353.6847,-2074192.067,F,1,72.1,72,PR,Puerto Rico
14521,915804.9976,-2074151.285,F,1,72.1,72,PR,Puerto Rico
14522,916214.6429,-2074114.269,F,1,72.1,72,PR,Puerto Rico
14523,916226.7199,-2074113.178,F,1,72.1,72,PR,Puerto Rico
14524,916452.7411,-2074092.754,F,1,72.1,72,PR,Puerto Rico
14525,916968.7104,-2074249.403,F,1,72.1,72,PR,Puerto Rico
14526,917761.2149,-2074490.008,F,1,72.1,72,PR,Puerto Rico
14527,918764.3389,-2074350.734,F,1,72.1,72,PR,Puerto Rico
14528,918823.0262,-2074342.586,F,1,72.1,72,PR,Puerto Rico
14529,919535.1164,-2074243.719,F,1,72.1,72,PR,Puerto Rico
14530,919907.1384,-2074192.067,F,1,72.1,72,PR,Puerto Rico
14531,920325.7532,-2075135.437,F,1,72.1,72,PR,Puerto Rico
14532,920349.4517,-2075149.086,F,1,72.1,72,PR,Puerto Rico
14533,920826.6402,-2075423.927,F,1,72.1,72,PR,Puerto Rico
14534,921791.2351,-2075979.493,F,1,72.1,72,PR,Puerto Rico
14535,921794.8311,-2075980.468,F,1,72.1,72,PR,Puerto Rico
14536,921828.8283,-2075989.683,F,1,72.1,72,PR,Puerto Rico
14537,922959.8691,-2076296.27,F,1,72.1,72,PR,Puerto Rico
14538,923346.9347,-2076401.19,F,1,72.1,72,PR,Puerto Rico
14539,923623.1425,-2076476.061,F,1,72.1,72,PR,Puerto Rico
14540,924123.5023,-2076269.675,F,1,72.1,72,PR,Puerto Rico
14541,924202.1066,-2076237.253,F,1,72.1,72,PR,Puerto Rico
14542,924732.4623,-2076018.495,F,1,72.1,72,PR,Puerto Rico
14543,924827.0177,-2075979.493,F,1,72.1,72,PR,Puerto Rico
14544,924896.9176,-2075998.441,F,1,72.1,72,PR,Puerto Rico
14545,925204.9009,-2076081.927,F,1,72.1,72,PR,Puerto Rico
14546,925777.3058,-2076237.092,F,1,72.1,72,PR,Puerto Rico
14547,926292.4996,-2076376.747,F,1,72.1,72,PR,Puerto Rico
14548,927399.6512,-2076058.422,F,1,72.1,72,PR,Puerto Rico
14549,928019.5882,-2075880.179,F,1,72.1,72,PR,Puerto Rico
14550,928117.5809,-2075816.8,F,1,72.1,72,PR,Puerto Rico
14551,928973.5282,-2075263.192,F,1,72.1,72,PR,Puerto Rico
14552,929171.054,-2075135.437,F,1,72.1,72,PR,Puerto Rico
14553,929221.8997,-2075008.514,F,1,72.1,72,PR,Puerto Rico
14554,929647.6868,-2073945.649,F,1,72.1,72,PR,Puerto Rico
14555,929840.6898,-2073463.868,F,1,72.1,72,PR,Puerto Rico
14556,929869.2975,-2073392.457,F,1,72.1,72,PR,Puerto Rico
14557,929884.8774,-2073353.565,F,1,72.1,72,PR,Puerto Rico
14558,929919.9851,-2073265.928,F,1,72.1,72,PR,Puerto Rico
14559,929978.3278,-2073120.291,F,1,72.1,72,PR,Puerto Rico
14560,930165.5117,-2072653.036,F,1,72.1,72,PR,Puerto Rico
14561,931064.0448,-2073164.485,F,1,72.1,72,PR,Puerto Rico
14562,931212.3789,-2073248.918,F,1,72.1,72,PR,Puerto Rico
14563,931402.7789,-2073208.773,F,1,72.1,72,PR,Puerto Rico
14564,932625.4514,-2072950.977,F,1,72.1,72,PR,Puerto Rico
14565,933462.9011,-2073149.604,F,1,72.1,72,PR,Puerto Rico
14566,934718.9655,-2073795.033,F,1,72.1,72,PR,Puerto Rico
14567,936864.889,-2074490.008,F,1,72.1,72,PR,Puerto Rico
14568,939795.8528,-2075085.89,F,1,72.1,72,PR,Puerto Rico
14569,941889.3669,-2075731.319,F,1,72.1,72,PR,Puerto Rico
14570,943773.6838,-2075929.726,F,1,72.1,72,PR,Puerto Rico
14571,944977.3388,-2076227.667,F,1,72.1,72,PR,Puerto Rico
14572,945919.6073,-2076128.353,F,1,72.1,72,PR,Puerto Rico
14573,946861.6556,-2076277.434,F,1,72.1,72,PR,Puerto Rico
14574,947960.712,-2075830.632,F,1,72.1,72,PR,Puerto Rico
14575,948588.7442,-2074787.949,F,1,72.1,72,PR,Puerto Rico
14576,948977.05,-2074665.169,F,1,72.1,72,PR,Puerto Rico
14577,949034.2124,-2074647.094,F,1,72.1,72,PR,Puerto Rico
14578,949531.0128,-2074490.008,F,1,72.1,72,PR,Puerto Rico
14579,950231.9328,-2074656.275,F,1,72.1,72,PR,Puerto Rico
14580,950237.5499,-2074657.608,F,1,72.1,72,PR,Puerto Rico
14581,951205.6919,-2074887.263,F,1,72.1,72,PR,Puerto Rico
14582,951448.5842,-2075278.936,F,1,72.1,72,PR,Puerto Rico
14583,951476.3604,-2075323.726,F,1,72.1,72,PR,Puerto Rico
14584,951729.1255,-2075731.319,F,1,72.1,72,PR,Puerto Rico
14585,952977.9609,-2076460.21,F,1,72.1,72,PR,Puerto Rico
14586,953090.0088,-2076525.608,F,1,72.1,72,PR,Puerto Rico
14587,955026.5148,-2077468.977,F,1,72.1,72,PR,Puerto Rico
14588,955233.2836,-2077532.602,F,1,72.1,72,PR,Puerto Rico
14589,955549.1979,-2077629.812,F,1,72.1,72,PR,Puerto Rico
14590,956360.5056,-2077879.459,F,1,72.1,72,PR,Puerto Rico
14591,956383.7401,-2077886.609,F,1,72.1,72,PR,Puerto Rico
14592,956963.0209,-2078064.859,F,1,72.1,72,PR,Puerto Rico
14593,957158.5059,-2078089.252,F,1,72.1,72,PR,Puerto Rico
14594,958270.4618,-2078228,F,1,72.1,72,PR,Puerto Rico
14595,958951.9364,-2078313.033,F,1,72.1,72,PR,Puerto Rico
14596,960554.8484,-2078433.181,F,1,72.1,72,PR,Puerto Rico
14597,960940.8519,-2078462.114,F,1,72.1,72,PR,Puerto Rico
14598,961666.9239,-2078658.943,F,1,72.1,72,PR,Puerto Rico
14599,961698.9777,-2078667.633,F,1,72.1,72,PR,Puerto Rico
14600,962039.9082,-2078760.055,F,1,72.1,72,PR,Puerto Rico
14601,962981.9566,-2079157.089,F,1,72.1,72,PR,Puerto Rico
14602,963443.732,-2079157.089,F,1,72.1,72,PR,Puerto Rico
14603,963868.2035,-2079157.089,F,1,72.1,72,PR,Puerto Rico
14604,963890.7535,-2079157.089,F,1,72.1,72,PR,Puerto Rico
14605,964290.4304,-2079157.089,F,1,72.1,72,PR,Puerto Rico
14606,964648.5301,-2079292.977,F,1,72.1,72,PR,Puerto Rico
14607,964684.6622,-2079306.688,F,1,72.1,72,PR,Puerto Rico
14608,965337.2976,-2079554.344,F,1,72.1,72,PR,Puerto Rico
14609,965808.3217,-2080696.561,F,1,72.1,72,PR,Puerto Rico
14610,966184.5611,-2080982.164,F,1,72.1,72,PR,Puerto Rico
14611,966854.9687,-2081491.07,F,1,72.1,72,PR,Puerto Rico
14612,967849.4264,-2081639.93,F,1,72.1,72,PR,Puerto Rico
14613,967877.3267,-2081757.149,F,1,72.1,72,PR,Puerto Rico
14614,968215.8519,-2083179.402,F,1,72.1,72,PR,Puerto Rico
14615,969262.7191,-2084023.678,F,1,72.1,72,PR,Puerto Rico
14616,970576.3893,-2084023.678,F,1,72.1,72,PR,Puerto Rico
14617,970780.3902,-2084023.678,F,1,72.1,72,PR,Puerto Rico
14618,971677.4062,-2083581.058,F,1,72.1,72,PR,Puerto Rico
14619,972088.8641,-2083378.029,F,1,72.1,72,PR,Puerto Rico
14620,972150.4512,-2083311.814,F,1,72.1,72,PR,Puerto Rico
14621,972874.1245,-2082533.753,F,1,72.1,72,PR,Puerto Rico
14622,974025.5903,-2081491.07,F,1,72.1,72,PR,Puerto Rico
14623,974154.8765,-2081472.194,F,1,72.1,72,PR,Puerto Rico
14624,974705.8118,-2081391.756,F,1,72.1,72,PR,Puerto Rico
14625,974967.6387,-2082136.499,F,1,72.1,72,PR,Puerto Rico
14626,974505.874,-2082709.445,F,1,72.1,72,PR,Puerto Rico
14627,974287.197,-2082980.775,F,1,72.1,72,PR,Puerto Rico
14628,973345.1487,-2083825.051,F,1,72.1,72,PR,Puerto Rico
14629,973135.7312,-2084371.166,F,1,72.1,72,PR,Puerto Rico
14630,973449.7473,-2084768.42,F,1,72.1,72,PR,Puerto Rico
14631,973782.0195,-2084781.586,F,1,72.1,72,PR,Puerto Rico
14632,974705.8118,-2084818.187,F,1,72.1,72,PR,Puerto Rico
14633,976020.5731,-2084311.366,F,1,72.1,72,PR,Puerto Rico
14634,976380.7111,-2084172.539,F,1,72.1,72,PR,Puerto Rico
14635,976739.1198,-2083952.491,F,1,72.1,72,PR,Puerto Rico
14636,977270.5702,-2083626.203,F,1,72.1,72,PR,Puerto Rico
14637,977951.0119,-2082980.775,F,1,72.1,72,PR,Puerto Rico
14638,978432.992,-2083149.19,F,1,72.1,72,PR,Puerto Rico
14639,978945.4696,-2083328.262,F,1,72.1,72,PR,Puerto Rico
14640,979154.6669,-2084023.678,F,1,72.1,72,PR,Puerto Rico
14641,978505.0543,-2084960.442,F,1,72.1,72,PR,Puerto Rico
14642,978452.6449,-2085904.031,F,1,72.1,72,PR,Puerto Rico
14643,978652.6948,-2086017.236,F,1,72.1,72,PR,Puerto Rico
14644,979717.7378,-2086619.926,F,1,72.1,72,PR,Puerto Rico
14645,980291.4368,-2086683.345,F,1,72.1,72,PR,Puerto Rico
14646,980709.7733,-2086729.59,F,1,72.1,72,PR,Puerto Rico
14647,980909.1182,-2087106.441,F,1,72.1,72,PR,Puerto Rico
14648,981320.8495,-2087884.799,F,1,72.1,72,PR,Puerto Rico
14649,982121.3403,-2088427.279,F,1,72.1,72,PR,Puerto Rico
14650,982244.2232,-2088510.555,F,1,72.1,72,PR,Puerto Rico
14651,982420.1261,-2088629.762,F,1,72.1,72,PR,Puerto Rico
14652,983152.7569,-2088977.249,F,1,72.1,72,PR,Puerto Rico
14653,983455.9647,-2089497.383,F,1,72.1,72,PR,Puerto Rico
14654,983527.1189,-2089619.443,F,1,72.1,72,PR,Puerto Rico
14655,983644.921,-2089821.525,F,1,72.1,72,PR,Puerto Rico
14656,984964.8457,-2090538.081,F,1,72.1,72,PR,Puerto Rico
14657,985171.7467,-2090528.765,F,1,72.1,72,PR,Puerto Rico
14658,985324.3186,-2090521.894,F,1,72.1,72,PR,Puerto Rico
14659,985742.5563,-2090503.062,F,1,72.1,72,PR,Puerto Rico
14660,986076.2643,-2090488.035,F,1,72.1,72,PR,Puerto Rico
14661,986398.5384,-2090473.523,F,1,72.1,72,PR,Puerto Rico
14662,986563.9936,-2090466.073,F,1,72.1,72,PR,Puerto Rico
14663,987117.855,-2090158.317,F,1,72.1,72,PR,Puerto Rico
14664,987790.5502,-2089784.53,F,1,72.1,72,PR,Puerto Rico
14665,988198.1546,-2088894.011,F,1,72.1,72,PR,Puerto Rico
14666,988728.7913,-2088727.875,F,1,72.1,72,PR,Puerto Rico
14667,988950.958,-2088658.317,F,1,72.1,72,PR,Puerto Rico
14668,989274.97,-2088556.873,F,1,72.1,72,PR,Puerto Rico
14669,989824.1679,-2089006.757,F,1,72.1,72,PR,Puerto Rico
14670,989871.7331,-2089423.824,F,1,72.1,72,PR,Puerto Rico
14671,989925.8851,-2089898.648,F,1,72.1,72,PR,Puerto Rico
14672,989956.2925,-2090165.27,F,1,72.1,72,PR,Puerto Rico
14673,990522.1388,-2090420.482,F,1,72.1,72,PR,Puerto Rico
14674,990781.4105,-2090537.42,F,1,72.1,72,PR,Puerto Rico
14675,990977.0841,-2090873.565,F,1,72.1,72,PR,Puerto Rico
14676,990986.7943,-2090890.246,F,1,72.1,72,PR,Puerto Rico
14677,991251.0607,-2091344.225,F,1,72.1,72,PR,Puerto Rico
14678,991297.357,-2091423.756,F,1,72.1,72,PR,Puerto Rico
14679,991720.3108,-2091760.784,F,1,72.1,72,PR,Puerto Rico
14680,991722.42,-2091762.464,F,1,72.1,72,PR,Puerto Rico
14681,991733.9775,-2091771.674,F,1,72.1,72,PR,Puerto Rico
14682,991884.3056,-2091891.462,F,1,72.1,72,PR,Puerto Rico
14683,992312.7935,-2092232.899,F,1,72.1,72,PR,Puerto Rico
14684,992552.5406,-2092423.939,F,1,72.1,72,PR,Puerto Rico
14685,994489.0467,-2093317.982,F,1,72.1,72,PR,Puerto Rico
14686,996188.8663,-2093519.198,F,1,72.1,72,PR,Puerto Rico
14687,996803.2089,-2093591.921,F,1,72.1,72,PR,Puerto Rico
14688,998270.2787,-2093354.122,F,1,72.1,72,PR,Puerto Rico
14689,998391.3464,-2093334.498,F,1,72.1,72,PR,Puerto Rico
14690,998453.9849,-2093360.512,F,1,72.1,72,PR,Puerto Rico
14691,999228.5759,-2093682.206,F,1,72.1,72,PR,Puerto Rico
14692,999968.6938,-2094448.969,F,1,72.1,72,PR,Puerto Rico
14693,1001070.52,-2094607.436,F,1,72.1,72,PR,Puerto Rico
14694,1001695.782,-2094697.363,F,1,72.1,72,PR,Puerto Rico
14695,1002459.661,-2094478.864,F,1,72.1,72,PR,Puerto Rico
14696,1004041.68,-2094026.345,F,1,72.1,72,PR,Puerto Rico
14697,1004107.093,-2094007.634,F,1,72.1,72,PR,Puerto Rico
14698,1004602.744,-2093865.859,F,1,72.1,72,PR,Puerto Rico
14699,1005188.276,-2092631.595,F,1,72.1,72,PR,Puerto Rico
14700,1005264.796,-2092529.919,F,1,72.1,72,PR,Puerto Rico
14701,1005785.973,-2091837.404,F,1,72.1,72,PR,Puerto Rico
14702,1005973.316,-2091588.472,F,1,72.1,72,PR,Puerto Rico
14703,1006439.062,-2091272.552,F,1,72.1,72,PR,Puerto Rico
14704,1006906.336,-2090955.595,F,1,72.1,72,PR,Puerto Rico
14705,1007780.216,-2091372.146,F,1,72.1,72,PR,Puerto Rico
14706,1007784.083,-2091373.989,F,1,72.1,72,PR,Puerto Rico
14707,1007853.343,-2092064.686,F,1,72.1,72,PR,Puerto Rico
14708,1007888.682,-2092417.113,F,1,72.1,72,PR,Puerto Rico
14709,1008464.525,-2092814.368,F,1,72.1,72,PR,Puerto Rico
14710,1009511.172,-2092218.486,F,1,72.1,72,PR,Puerto Rico
14711,1010401.031,-2091423.756,F,1,72.1,72,PR,Puerto Rico
14712,1010497.782,-2090964.564,F,1,72.1,72,PR,Puerto Rico
14713,1010500.434,-2090951.977,F,1,72.1,72,PR,Puerto Rico
14714,1010558.039,-2090678.574,F,1,72.1,72,PR,Puerto Rico
14715,1010534.409,-2090320.245,F,1,72.1,72,PR,Puerto Rico
14716,1010505.63,-2089883.844,F,1,72.1,72,PR,Puerto Rico
14717,1011039.499,-2089221.432,F,1,72.1,72,PR,Puerto Rico
14718,1011186.071,-2089039.568,F,1,72.1,72,PR,Puerto Rico
14719,1011607.728,-2088993.445,F,1,72.1,72,PR,Puerto Rico
14720,1012172.707,-2088931.645,F,1,72.1,72,PR,Puerto Rico
14721,1012504.594,-2088895.341,F,1,72.1,72,PR,Puerto Rico
14722,1012546.955,-2088890.708,F,1,72.1,72,PR,Puerto Rico
14723,1013279.586,-2089685.217,F,1,72.1,72,PR,Puerto Rico
14724,1013279.586,-2089715.89,F,1,72.1,72,PR,Puerto Rico
14725,1013279.586,-2089902.463,F,1,72.1,72,PR,Puerto Rico
14726,1013279.586,-2090406.177,F,1,72.1,72,PR,Puerto Rico
14727,1013279.586,-2090579.26,F,1,72.1,72,PR,Puerto Rico
14728,1012808.561,-2091324.443,F,1,72.1,72,PR,Puerto Rico
14729,1012799.168,-2091358.485,F,1,72.1,72,PR,Puerto Rico
14730,1012623.34,-2091995.677,F,1,72.1,72,PR,Puerto Rico
14731,1012232.939,-2093410.47,F,1,72.1,72,PR,Puerto Rico
14732,1011901.068,-2093751.766,F,1,72.1,72,PR,Puerto Rico
14733,1011604.906,-2094056.339,F,1,72.1,72,PR,Puerto Rico
14734,1011238.481,-2095149.009,F,1,72.1,72,PR,Puerto Rico
14735,1011153.025,-2095273.059,F,1,72.1,72,PR,Puerto Rico
14736,1010529.523,-2096178.147,F,1,72.1,72,PR,Puerto Rico
14737,1010348.622,-2096440.747,F,1,72.1,72,PR,Puerto Rico
14738,1009728.308,-2097029.418,F,1,72.1,72,PR,Puerto Rico
14739,1009511.172,-2097235.476,F,1,72.1,72,PR,Puerto Rico
14740,1009144.967,-2097782.032,F,1,72.1,72,PR,Puerto Rico
14741,1009230.807,-2097928.687,F,1,72.1,72,PR,Puerto Rico
14742,1009578.405,-2098522.542,F,1,72.1,72,PR,Puerto Rico
14743,1009668.4,-2098676.295,F,1,72.1,72,PR,Puerto Rico
14744,1009544.982,-2099261.238,F,1,72.1,72,PR,Puerto Rico
14745,1009511.172,-2099421.478,F,1,72.1,72,PR,Puerto Rico
14746,1009301.975,-2100017.58,F,1,72.1,72,PR,Puerto Rico
14747,1009655.938,-2100381.596,F,1,72.1,72,PR,Puerto Rico
14748,1009930.007,-2100663.449,F,1,72.1,72,PR,Puerto Rico
14749,1009984.108,-2100703.809,F,1,72.1,72,PR,Puerto Rico
14750,1010023.529,-2100733.218,F,1,72.1,72,PR,Puerto Rico
14751,1010662.638,-2101210.004,F,1,72.1,72,PR,Puerto Rico
14752,1010578.481,-2102049.451,F,1,72.1,72,PR,Puerto Rico
14753,1010558.039,-2102253.348,F,1,72.1,72,PR,Puerto Rico
14754,1010505.63,-2104091.642,F,1,72.1,72,PR,Puerto Rico
14755,1010401.031,-2104737.511,F,1,72.1,72,PR,Puerto Rico
14756,1010191.614,-2105631.994,F,1,72.1,72,PR,Puerto Rico
14757,1010761.401,-2106131.341,F,1,72.1,72,PR,Puerto Rico
14758,1010872.055,-2106228.316,F,1,72.1,72,PR,Puerto Rico
14759,1010894.701,-2106303.559,F,1,72.1,72,PR,Puerto Rico
14760,1011057.274,-2106843.719,F,1,72.1,72,PR,Puerto Rico
14761,1011186.071,-2107271.66,F,1,72.1,72,PR,Puerto Rico
14762,1011177.403,-2107316.964,F,1,72.1,72,PR,Puerto Rico
14763,1011172.844,-2107340.793,F,1,72.1,72,PR,Puerto Rico
14764,1011162.922,-2107392.649,F,1,72.1,72,PR,Puerto Rico
14765,1011057.898,-2107941.534,F,1,72.1,72,PR,Puerto Rico
14766,1010976.874,-2108364.991,F,1,72.1,72,PR,Puerto Rico
14767,1010034.606,-2109408.555,F,1,72.1,72,PR,Puerto Rico
14768,1009563.581,-2110004.878,F,1,72.1,72,PR,Puerto Rico
14769,1009529.832,-2110452.837,F,1,72.1,72,PR,Puerto Rico
14770,1009511.172,-2110700.514,F,1,72.1,72,PR,Puerto Rico
14771,1009668.4,-2111495.683,F,1,72.1,72,PR,Puerto Rico
14772,1009712.709,-2111511.463,F,1,72.1,72,PR,Puerto Rico
14773,1010505.63,-2111793.845,F,1,72.1,72,PR,Puerto Rico
14774,1010761.903,-2111967.645,F,1,72.1,72,PR,Puerto Rico
14775,1011169.854,-2112244.312,F,1,72.1,72,PR,Puerto Rico
14776,1011238.481,-2112290.853,F,1,72.1,72,PR,Puerto Rico
14777,1011392.048,-2112922.784,F,1,72.1,72,PR,Puerto Rico
14778,1011552.497,-2113583.032,F,1,72.1,72,PR,Puerto Rico
14779,1011585.078,-2114015.484,F,1,72.1,72,PR,Puerto Rico
14780,1011604.906,-2114278.668,F,1,72.1,72,PR,Puerto Rico
14781,1011196.05,-2114343.355,F,1,72.1,72,PR,Puerto Rico
14782,1010662.638,-2114427.748,F,1,72.1,72,PR,Puerto Rico
14783,1009930.007,-2114825.443,F,1,72.1,72,PR,Puerto Rico
14784,1009877.598,-2115570.846,F,1,72.1,72,PR,Puerto Rico
14785,1010092.006,-2116517.892,F,1,72.1,72,PR,Puerto Rico
14786,1010146.912,-2116760.408,F,1,72.1,72,PR,Puerto Rico
14787,1010931.952,-2117804.192,F,1,72.1,72,PR,Puerto Rico
14788,1011057.69,-2117863.887,F,1,72.1,72,PR,Puerto Rico
14789,1011874,-2118251.434,F,1,72.1,72,PR,Puerto Rico
14790,1012831.903,-2118406.24,F,1,72.1,72,PR,Puerto Rico
14791,1013116.797,-2118176.841,F,1,72.1,72,PR,Puerto Rico
14792,1013728.369,-2117684.399,F,1,72.1,72,PR,Puerto Rico
14793,1014029.434,-2117083.929,F,1,72.1,72,PR,Puerto Rico
14794,1014087.748,-2116967.623,F,1,72.1,72,PR,Puerto Rico
14795,1015064.589,-2116656.69,F,1,72.1,72,PR,Puerto Rico
