x,y,order,hole,piece,group,fips,abbr,full,county
958326.1062,-2106158.731,64139,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
957306.9852,-2106182.293,64140,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
957145.573,-2105738.575,64141,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
957051.5444,-2105492.603,64142,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
957087.8786,-2104579.181,64143,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
957094.2647,-2104458.067,64144,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
958196.6241,-2104320.217,64145,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
958286.9093,-2103895.877,64146,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
958613.9176,-2103502.806,64147,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
957681.3382,-2101112.232,64148,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
957435.1461,-2100923.734,64149,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
956537.5797,-2100635.483,64150,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
956395.3256,-2100491.247,64151,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
956321.3358,-2100036.518,64152,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
956645.4815,-2099530.26,64153,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
956178.8615,-2099287.371,64154,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
956443.9915,-2098598.562,64155,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
955891.4905,-2098186.553,64156,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
956011.9441,-2097983.742,64157,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
956047.6177,-2097547.511,64158,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
956050.04,-2096878.3,64159,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
955668.6403,-2095994.606,64160,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
955728.0964,-2095794.658,64161,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
955983.0969,-2095219.035,64162,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
955542.2411,-2094689.876,64163,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
955547.5261,-2094382.907,64164,FALSE,1,2482,72119,PR,Puerto Rico,Río Grande Municipio
655478.1147,-2091442.186,64165,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
655752.6496,-2091274.676,64166,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
658317.408,-2090777.887,64167,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
658810.302,-2090593.25,64168,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
660306.1033,-2090032.925,64169,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
661092.0234,-2089599.858,64170,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
661122.2494,-2089583.203,64171,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
661928.5933,-2089138.882,64172,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
663283.3355,-2088591.819,64173,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
664388.5329,-2088145.525,64174,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
664430.3348,-2088131.529,64175,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
664986.2191,-2087945.409,64176,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
665278.392,-2087847.584,64177,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
665963.6433,-2086872.206,64178,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
666534.4564,-2086059.718,64179,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
668992.4771,-2084868.664,64180,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
668994.3961,-2084867.734,64181,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
669091.6253,-2084820.829,64182,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
672082.3679,-2083378.029,64183,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
672760.0742,-2082872.83,64184,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
672896.4188,-2082771.191,64185,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
673200.142,-2082913.171,64186,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
673239.3389,-2083186.669,64187,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
672810.3744,-2083403.133,64188,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
672465.7495,-2083959.157,64189,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
673071.7609,-2083937.797,64190,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
673752.4227,-2083464.571,64191,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
673484.8705,-2084135.984,64192,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
673230.0902,-2084055.608,64193,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
673097.7454,-2084380.855,64194,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
673597.3966,-2084551.736,64195,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
673597.3966,-2085036.854,64196,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
673393.0439,-2085215.882,64197,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
673507.3316,-2085518.888,64198,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
673856.581,-2085771.026,64199,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
674034.5087,-2086309.434,64200,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
674365.701,-2086355.457,64201,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
674355.5715,-2086450.146,64202,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
673912.7339,-2086551.001,64203,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
674128.7576,-2086838.813,64204,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
673776.2052,-2087130.368,64205,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
673775.3243,-2087637.506,64206,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
674356.4523,-2087327.454,64207,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
674533.4993,-2087440.64,64208,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
674906.3108,-2087641.029,64209,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
675002.3214,-2087892.947,64210,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
675667.1282,-2087609.319,64211,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
675835.1467,-2087955.706,64212,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
676419.5778,-2087797.817,64213,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
676437.4146,-2088084.968,64214,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
676750.9903,-2088229.204,64215,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
677191.1854,-2087992.481,64216,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
677031.5348,-2088482.002,64217,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
677240.0715,-2088781.925,64218,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
677683.7899,-2089103.648,64219,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
678524.7629,-2089277.392,64220,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
678867.6262,-2089051.679,64221,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
678821.1624,-2088670.94,64222,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
679071.5385,-2088550.487,64223,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
679080.1266,-2088903.259,64224,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
679313.7669,-2090322.938,64225,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
679475.6195,-2090355.309,64226,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
679680.8531,-2091147.175,64227,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
679373.6634,-2091650.13,64228,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
679406.9147,-2092159.25,64229,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
680343.4579,-2092555.624,64230,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
680135.5818,-2093394.174,64231,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
679997.5117,-2093657.543,64232,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
679860.1021,-2093801.558,64233,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
680145.7114,-2094893.348,64234,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
679995.9702,-2095741.808,64235,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
679971.3069,-2096374.905,64236,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
679703.5344,-2096698.17,64237,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
679222.3807,-2097027.16,64238,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
679179.6604,-2097531.656,64239,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
678644.1154,-2097766.838,64240,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
678563.9599,-2097992.33,64241,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
678769.4136,-2098920.946,64242,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
678891.4086,-2099276.581,64243,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
679147.5101,-2099397.255,64244,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
679342.6141,-2100513.488,64245,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
678646.9781,-2101511.909,64246,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
679472.5366,-2102698.388,64247,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
679564.5834,-2103353.065,64248,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
679521.4227,-2104287.406,64249,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
679371.2411,-2104379.013,64250,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
678922.2377,-2104316.033,64251,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
677925.5779,-2104525.671,64252,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
677646.795,-2104258.119,64253,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
677168.0636,-2103776.965,64254,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
677118.2966,-2103559.18,64255,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
676528.1402,-2103255.513,64256,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
676140.3545,-2103242.081,64257,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
675938.8645,-2103352.845,64258,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
675438.7729,-2103337.871,64259,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
674980.5208,-2103837.522,64260,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
674570.0537,-2103737.107,64261,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
673491.2565,-2104008.183,64262,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
672799.8045,-2104374.829,64263,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
672733.9624,-2104695.891,64264,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
671863.4815,-2104851.798,64265,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
671715.9424,-2104839.026,64266,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
671216.071,-2104546.811,64267,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
670678.1038,-2104744.998,64268,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
669972.118,-2104264.945,64269,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
669906.9366,-2104257.238,64270,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
669827.882,-2104381.215,64271,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
668782.7765,-2104856.863,64272,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
668512.5817,-2105072.667,64273,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
668017.555,-2105104.597,64274,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
667919.7828,-2105366.644,64275,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
667385.3388,-2105391.307,64276,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
666904.8457,-2104766.578,64277,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
666512.4357,-2103910.191,64278,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
666443.5107,-2103150.034,64279,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
665485.8276,-2102891.73,64280,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
664867.4845,-2102470.913,64281,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
665079.9849,-2101497.155,64282,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
664564.9192,-2101232.025,64283,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
663963.0917,-2101176.973,64284,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
663455.9535,-2100908.76,64285,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
663289.0361,-2100701.985,64286,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
662869.7608,-2100349.873,64287,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
662119.2931,-2100332.257,64288,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
661722.9193,-2100149.264,64289,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
661508.8775,-2099506.038,64290,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
661070.2239,-2099140.273,64291,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
660802.2311,-2099128.602,64292,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
660397.9299,-2098830.661,64293,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
659762.1904,-2098845.635,64294,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
659857.7605,-2098277.719,64295,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
659759.1075,-2098077.11,64296,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
659102.0079,-2098239.844,64297,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
658500.841,-2097370.904,64298,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
658124.0657,-2097496.423,64299,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
658262.5763,-2096973.87,64300,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
658542.9007,-2097160.826,64301,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
658610.7246,-2096787.794,64302,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
658894.3521,-2096657.431,64303,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
658760.9062,-2096006.498,64304,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
658682.7325,-2095964.658,64305,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
657927.8607,-2094641.43,64306,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
658255.7499,-2094379.603,64307,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
657937.1094,-2094044.007,64308,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
657710.736,-2094199.694,64309,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
657429.0904,-2094121.961,64310,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
657103.8437,-2093603.812,64311,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
656292.1583,-2093071.13,64312,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
656392.573,-2092527.437,64313,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
655980.7847,-2092624.549,64314,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
655579.5663,-2092216.284,64315,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
655445.2384,-2091462.245,64316,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
655478.1147,-2091442.186,64317,FALSE,1,2495,72003,PR,Puerto Rico,Aguada Municipio
658566.955,-2108920.248,64318,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
659156.6194,-2107507.943,64319,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
659583.3818,-2106979.885,64320,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
659675.4286,-2106946.414,64321,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
659965.4421,-2107100.119,64322,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
660068.7195,-2107209.121,64323,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
660789.0187,-2107155.611,64324,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
661025.5217,-2106865.597,64325,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
662346.5474,-2106878.369,64326,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
662910.9396,-2106498.952,64327,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
663402.8835,-2106380.48,64328,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
663694.6586,-2105998.42,64329,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
664274.0249,-2105961.425,64330,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
664923.8577,-2106544.094,64331,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
665521.2811,-2106538.589,64332,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
666190.2719,-2106221.49,64333,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
666373.4847,-2105711.269,64334,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
666769.8584,-2105639.481,64335,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
666953.2914,-2105851.541,64336,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
667848.4355,-2105801.334,64337,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
668134.4852,-2105757.292,64338,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
667919.7828,-2105366.644,64339,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
668017.555,-2105104.597,64340,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
668512.5817,-2105072.667,64341,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
668782.7765,-2104856.863,64342,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
669827.882,-2104381.215,64343,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
669906.9366,-2104257.238,64344,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
669972.118,-2104264.945,64345,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
670678.1038,-2104744.998,64346,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
671216.071,-2104546.811,64347,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
671715.9424,-2104839.026,64348,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
671863.4815,-2104851.798,64349,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
672733.9624,-2104695.891,64350,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
672799.8045,-2104374.829,64351,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
673491.2565,-2104008.183,64352,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
674570.0537,-2103737.107,64353,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
674980.5208,-2103837.522,64354,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
675438.7729,-2103337.871,64355,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
675938.8645,-2103352.845,64356,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
676140.3545,-2103242.081,64357,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
676528.1402,-2103255.513,64358,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
677118.2966,-2103559.18,64359,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
677168.0636,-2103776.965,64360,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
677646.795,-2104258.119,64361,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
677925.5779,-2104525.671,64362,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
678922.2377,-2104316.033,64363,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
679371.2411,-2104379.013,64364,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
679521.4227,-2104287.406,64365,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
680251.8515,-2104071.823,64366,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
680446.2948,-2103388.078,64367,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
680952.332,-2103414.944,64368,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
681451.5428,-2102958.893,64369,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
682261.6867,-2103264.982,64370,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
682542.6717,-2103081.99,64371,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
683107.2841,-2103268.726,64372,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
683453.0101,-2103826.732,64373,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
683664.4094,-2103661.576,64374,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
684392.6361,-2103828.053,64375,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
684941.3936,-2104102.872,64376,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
685852.6128,-2104156.162,64377,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
686174.5564,-2103902.043,64378,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
689143.1757,-2104832.861,64379,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
690984.5521,-2105382.939,64380,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
692473.8164,-2105460.452,64381,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
692877.457,-2105507.797,64382,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
694208.8325,-2105688.808,64383,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
695628.7314,-2106443.019,64384,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
695664.6252,-2106593.201,64385,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
696606.0129,-2106769.587,64386,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
699220.7585,-2108168.566,64387,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
699347.5981,-2108911.547,64388,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
699353.764,-2109615.11,64389,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
699331.523,-2109747.895,64390,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
699463.2072,-2109738.867,64391,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
699511.873,-2110140.085,64392,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
699831.6146,-2110502.106,64393,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
699734.2828,-2110842.768,64394,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
699509.4508,-2110957.055,64395,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
699552.171,-2111409.802,64396,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
699189.0486,-2112234.7,64397,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
699469.1528,-2112677.538,64398,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
699444.7097,-2113090.207,64399,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
699213.9321,-2113363.264,64400,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
699322.9349,-2114385.468,64401,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
698921.7165,-2114660.728,64402,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
698169.7074,-2114668.215,64403,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
697394.1361,-2115083.967,64404,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
696781.9588,-2115197.814,64405,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
696825.3397,-2115558.735,64406,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
696703.1245,-2115706.054,64407,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
696374.1343,-2115674.784,64408,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
695250.4146,-2115055.12,64409,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
694570.1932,-2114823.241,64410,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
693908.249,-2116702.273,64411,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
693825.2307,-2116798.063,64412,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
693333.2868,-2117253.233,64413,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
692278.0518,-2118230.514,64414,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
691824.424,-2118245.929,64415,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
691403.8274,-2117541.925,64416,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
690807.7253,-2117292.65,64417,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
690127.7241,-2118156.304,64418,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
689035.7144,-2119433.729,64419,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
688976.0381,-2119418.314,64420,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
688609.1722,-2119427.343,64421,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
688040.596,-2119309.532,64422,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
687875.4403,-2119440.555,64423,FALSE,1,2536,72011,PR,Puerto Rico,Añasco Municipio
